personId|accountId|createTime
26388279066796|4876835446488826200|2022-08-01 06:56:53.871
26388279066709|4876835446488826021|2022-08-01 10:35:05.95
24189255811767|4876835446488827382|2022-08-01 17:28:32.06
19791209300632|4877116921465537959|2022-08-02 00:27:59.278
6597069766877|4877116921465536965|2022-08-02 09:59:14.511
6597069767450|4877116921465538268|2022-08-02 19:39:47.435
21990232555822|4877398396442247820|2022-08-02 22:46:38.163
13194139533370|4877398396442247270|2022-08-03 02:32:51.861
8796093022782|4877398396442248422|2022-08-03 07:30:02.986
24189255811824|4877398396442248836|2022-08-03 07:37:48.707
24189255811527|4877398396442248156|2022-08-03 12:02:42.82
15393162789154|4877398396442247793|2022-08-03 14:16:49.62
24189255811490|4877679871418958732|2022-08-04 02:08:06.098
2199023256209|4877679871418959256|2022-08-04 04:49:51.016
24189255811305|4877679871418958311|2022-08-04 06:58:31.67
24189255811460|4877679871418958676|2022-08-04 07:24:34.507
19791209300238|4877679871418958399|2022-08-04 09:18:00.219
4398046511733|4877679871418959188|2022-08-04 11:39:58.853
24189255811565|4877679871418958901|2022-08-04 17:32:35.16
499|4877961346395669571|2022-08-05 02:27:46.795
21990232556151|4877961346395669851|2022-08-05 06:36:57.879
19791209300686|4878242821372380722|2022-08-06 10:14:31.531
21990232555944|4878524296349090717|2022-08-06 22:47:22.217
2199023255803|4878805771325800976|2022-08-08 02:14:22.658
26388279066730|4878805771325800655|2022-08-08 04:13:14.634
24189255811305|4878805771325800936|2022-08-08 08:30:23.605
24189255811333|4878805771325800998|2022-08-08 15:53:48.376
21990232555887|4879087246302511912|2022-08-09 08:22:06.625
26388279067293|4879087246302512566|2022-08-09 19:29:00.929
17592186045178|4879368721279223446|2022-08-10 18:04:03.158
15393162789155|4879368721279222386|2022-08-10 19:56:15.775
15393162789183|4879650196255933110|2022-08-11 12:21:14.005
17592186045024|4879650196255933745|2022-08-11 16:01:15.24
15393162789261|4879650196255933283|2022-08-11 16:05:56.075
24189255811482|4879650196255933306|2022-08-11 19:49:12.332
26388279066773|4879931671232643366|2022-08-12 02:21:45.75
26388279067041|4879931671232643977|2022-08-12 03:35:36.085
21990232555623|4879931671232643269|2022-08-12 04:01:58.144
8796093022481|4879931671232643652|2022-08-12 13:33:34.507
19791209300659|4879931671232644584|2022-08-12 15:09:30.74
13194139533696|4880494621186065228|2022-08-14 04:30:56.14
24189255811695|4880494621186065736|2022-08-14 19:25:33.296
21990232556298|4880776096162776762|2022-08-15 16:38:58.67
19791209300707|4880776096162776677|2022-08-15 18:45:56.541
15393162789505|4881057571139487097|2022-08-16 03:31:07.792
17592186044645|4881057571139486172|2022-08-16 07:22:22.767
185|4881057571139486069|2022-08-16 07:28:07.691
19791209300327|4881057571139486481|2022-08-16 13:40:00.186
10995116277958|4881057571139486101|2022-08-16 20:55:12.241
8796093022326|4881339046116196579|2022-08-16 21:37:20.042
15393162789107|4881339046116196860|2022-08-17 13:19:20.661
13194139533780|4881620521092908022|2022-08-18 09:07:57.648
26388279067115|4881620521092908078|2022-08-18 10:02:34.741
4398046511738|4881620521092908391|2022-08-18 17:19:27.002
26388279067231|4881620521092908336|2022-08-18 18:23:00.146
24189255811723|4881620521092908429|2022-08-18 20:19:46.499
21990232556061|4881901996069618841|2022-08-19 19:12:43.252
17592186045140|4882183471046329923|2022-08-19 22:03:07.379
21990232555688|4882183471046328655|2022-08-20 10:34:07.989
26388279066799|4882464946023039325|2022-08-20 23:31:02.577
15393162788995|4882464946023039233|2022-08-21 03:13:21.61
13194139533817|4882464946023040082|2022-08-21 05:48:13.114
19791209300330|4882746420999750424|2022-08-21 23:26:20.543
17592186045044|4882746420999750992|2022-08-22 12:22:28.38
26388279066799|4883027895976460638|2022-08-23 00:40:31.876
21990232555566|4883027895976460372|2022-08-23 12:55:46.275
19791209300632|4883027895976461736|2022-08-23 19:17:05.871
21990232556110|4883027895976461576|2022-08-23 19:57:04.609
21990232556159|4883309370953172340|2022-08-24 19:50:32.894
26388279066709|4883590845929881763|2022-08-25 05:56:37.316
2199023256266|4883590845929883171|2022-08-25 18:05:52.78
17592186045187|4883872320906593959|2022-08-25 21:53:50.546
26388279066810|4883872320906592634|2022-08-26 03:29:59.852
21990232555831|4883872320906592927|2022-08-26 07:07:19.742
17592186044431|4883872320906592286|2022-08-26 19:14:50.971
24189255811824|4883872320906593925|2022-08-26 21:02:28.598
8796093022326|4884153795883303140|2022-08-27 15:09:48.702
21990232555584|4884435270860013681|2022-08-27 23:53:27.437
24189255811260|4884435270860013950|2022-08-28 05:16:22.073
24189255811737|4884716745836725673|2022-08-29 05:05:20.387
21990232556268|4884716745836725885|2022-08-29 10:15:51.528
13194139533901|4884716745836725509|2022-08-29 16:26:57.694
743|4884998220813436529|2022-08-30 14:46:05.484
24189255811414|4885279695790146288|2022-08-31 19:57:39.216
24189255811170|4885561170766856377|2022-09-01 06:35:12.156
24189255811412|4885842645743567591|2022-09-01 21:48:07.64
8796093022700|4885842645743567922|2022-09-02 05:35:18.451
19791209300572|4885842645743568170|2022-09-02 08:24:16.57
21990232556070|4885842645743568052|2022-09-02 09:33:35.463
6597069767047|4886124120720278361|2022-09-03 00:27:14.319
10995116278493|4886124120720279129|2022-09-03 05:16:07.138
8796093022714|4886405595696989268|2022-09-04 01:48:49.624
26388279066886|4886405595696988716|2022-09-04 20:21:51.046
15393162789164|4886687070673699463|2022-09-05 10:12:00.314
17592186044935|4886968545650410603|2022-09-05 23:19:38.22
17592186045180|4886968545650411162|2022-09-06 01:10:31.121
17592186044516|4886968545650409659|2022-09-06 09:03:39.177
26388279067287|4886968545650410916|2022-09-06 11:23:40.911
19791209300330|4886968545650410266|2022-09-06 12:21:23.038
21990232556159|4886968545650410869|2022-09-06 18:36:17.57
4398046511518|4886968545650410373|2022-09-06 20:48:46.956
8796093022752|4887250020627121314|2022-09-07 03:11:57.957
2199023255607|4887250020627120227|2022-09-07 11:33:12.747
8796093022698|4887250020627121194|2022-09-07 13:03:55.495
17592186045140|4887250020627121729|2022-09-07 18:22:37.087
24189255811490|4887531495603831691|2022-09-08 07:10:25.298
4398046511518|4887531495603831684|2022-09-08 09:03:19.531
21990232555909|4887531495603831638|2022-09-08 10:19:51.296
6597069766895|4887531495603831287|2022-09-08 17:44:47.133
13194139533361|4887531495603830874|2022-09-08 19:05:46.328
26388279067231|4887812970580542766|2022-09-08 22:04:28.414
26388279067234|4887812970580542773|2022-09-09 18:52:16.636
10995116277850|4888094445557252271|2022-09-09 22:39:40.774
13194139533515|4888094445557252511|2022-09-09 23:39:14.012
26388279066886|4888094445557252651|2022-09-10 06:32:36.676
24189255811665|4888094445557253392|2022-09-10 21:22:07.724
6597069767198|4888375920533963933|2022-09-11 19:28:47.049
24189255811812|4888657395510675050|2022-09-12 18:18:58.27
19791209300350|4888938870487384904|2022-09-13 05:50:40.325
26388279067231|4888938870487385391|2022-09-13 06:18:26.825
26388279067421|4889220345464096483|2022-09-13 22:53:33.691
24189255811333|4889220345464095272|2022-09-14 05:58:03.594
26388279066799|4889220345464095067|2022-09-14 07:10:17.118
19791209300238|4889220345464095294|2022-09-14 12:35:04.382
21990232555959|4889501820440806330|2022-09-14 22:59:06.046
24189255811464|4889501820440806235|2022-09-15 03:09:52.397
21990232556067|4889783295417517226|2022-09-16 03:31:24.234
13194139533398|4889783295417516201|2022-09-16 14:55:28.374
4398046511504|4889783295417516905|2022-09-16 18:39:41.638
2199023255992|4890064770394227643|2022-09-16 21:46:35.262
26388279067233|4890064770394228018|2022-09-17 17:02:15.678
17592186044935|4890064770394227817|2022-09-17 17:27:59.09
19791209300285|4890346245370938031|2022-09-17 23:40:52.835
24189255811621|4890346245370938546|2022-09-18 12:34:35.998
24189255811530|4890346245370938337|2022-09-18 17:54:51.117
6597069766809|4890627720347648300|2022-09-19 02:23:11.811
15393162789643|4890627720347649723|2022-09-19 03:59:52.831
19791209300632|4890627720347649446|2022-09-19 19:48:34.635
26388279067233|4890909195324359988|2022-09-20 03:33:00.075
28587302322219|4890909195324358737|2022-09-20 07:49:20.778
17592186045162|4890909195324360309|2022-09-20 08:15:51.056
17592186044464|4890909195324358745|2022-09-20 16:31:10.425
24189255811358|4891190670301069925|2022-09-21 02:25:52.978
24189255811530|4891190670301070307|2022-09-21 06:23:11.404
19791209300659|4891190670301070822|2022-09-21 13:44:15.549
24189255811414|4891190670301070062|2022-09-21 16:50:54.064
15393162789261|4891190670301070178|2022-09-21 18:11:11.512
8796093022495|4891472145277780582|2022-09-22 05:13:00.145
8796093022729|4891472145277781102|2022-09-22 05:41:34.738
13194139533489|4891472145277780325|2022-09-22 07:28:17.253
17592186045172|4891472145277781644|2022-09-22 07:41:55.095
19791209300070|4891472145277780161|2022-09-22 08:04:24.213
26388279067287|4891472145277781411|2022-09-22 16:03:46.985
24189255811588|4891472145277781092|2022-09-22 21:16:56.939
26388279066752|4891753620254490874|2022-09-22 22:04:32.043
19791209300285|4891753620254491310|2022-09-23 04:20:11.079
2199023255803|4891753620254491150|2022-09-23 11:15:29.391
17592186044488|4892035095231201409|2022-09-23 22:41:29.117
19791209300651|4892035095231202775|2022-09-24 04:39:25.488
13194139533795|4892035095231202327|2022-09-24 21:07:02.064
21990232555962|4892316570207912895|2022-09-24 22:23:19.723
17592186044882|4892316570207912946|2022-09-25 13:49:39.94
28587302322302|4892598045184622837|2022-09-26 01:42:32.818
2199023255783|4892598045184623072|2022-09-26 02:02:00.96
28587302322855|4892598045184624074|2022-09-26 07:51:43.675
24189255811305|4892598045184623081|2022-09-26 10:39:45.771
26388279067065|4892598045184623549|2022-09-26 11:28:32.279
26388279067127|4892598045184623691|2022-09-26 16:58:10.809
24189255811333|4892879520161333797|2022-09-27 01:12:52.576
2199023255585|4892879520161333314|2022-09-27 04:53:44.665
6597069766822|4892879520161333579|2022-09-27 09:00:49.126
19791209300634|4892879520161334701|2022-09-27 15:48:02.167
26388279066737|4892879520161333465|2022-09-27 16:30:30.354
21990232556261|4892879520161334891|2022-09-27 17:18:20.439
6597069766753|4892879520161333431|2022-09-27 19:12:18.182
26388279067407|4893160995138045637|2022-09-27 22:05:16.843
21990232555635|4893160995138044126|2022-09-28 06:10:18.961
19791209300324|4893160995138044683|2022-09-28 09:59:00.996
15393162789311|4893442470114755529|2022-09-29 08:04:01.734
26388279067160|4893442470114755727|2022-09-29 16:42:07.142
4398046511439|4893442470114755290|2022-09-29 17:51:58.514
28587302322685|4893723945091466328|2022-09-30 18:53:07.107
19791209300707|4893723945091466852|2022-09-30 20:23:36.836
21990232556151|4894005420068177242|2022-10-01 00:41:32.176
8796093022354|4894005420068176162|2022-10-01 02:24:46.71
21990232555962|4894005420068176832|2022-10-01 03:25:33.586
10995116277957|4894005420068176276|2022-10-01 03:45:22.147
2199023255765|4894005420068176308|2022-10-01 17:48:00.559
26388279067293|4894286895044887991|2022-10-02 02:23:47.01
21990232555533|4894286895044886556|2022-10-02 15:12:44.138
13194139533649|4894286895044887263|2022-10-02 17:18:44.371
26388279066866|4894568370021597691|2022-10-02 22:44:09.995
21990232555698|4894568370021597545|2022-10-03 00:05:56.037
26388279067416|4894568370021598935|2022-10-03 02:52:58.575
26388279067072|4894568370021598157|2022-10-03 05:55:43.903
19791209300330|4894568370021597977|2022-10-03 12:58:30.208
28587302322855|4894568370021598667|2022-10-03 15:21:18.392
15393162789154|4894568370021597807|2022-10-03 20:10:47.863
28587302322247|4894849844998307967|2022-10-03 23:21:38.845
19791209300109|4894849844998308121|2022-10-04 01:13:25.535
497|4894849844998308924|2022-10-04 08:48:17.894
21990232555932|4894849844998308734|2022-10-04 09:40:31.587
2199023256114|4894849844998309071|2022-10-04 14:10:29.437
354|4895131319975019272|2022-10-05 03:14:13.508
10995116277915|4895131319975018803|2022-10-05 05:27:04.903
13194139533380|4895131319975018619|2022-10-05 19:53:16.03
15393162789544|4895412794951730638|2022-10-06 15:53:56.882
24189255811395|4895412794951729854|2022-10-06 20:06:38.256
21990232556146|4895694269928441165|2022-10-07 02:16:46.809
26388279067075|4895694269928440787|2022-10-07 04:34:54.535
19791209300327|4895694269928440594|2022-10-07 11:07:11.826
24189255811204|4895694269928440067|2022-10-07 17:41:48.502
2199023255682|4895694269928440061|2022-10-07 19:28:58.691
17592186044545|4895975744905150715|2022-10-07 22:09:52.793
4398046511258|4895975744905150766|2022-10-08 01:24:08.297
26388279066851|4895975744905150935|2022-10-08 03:28:39.705
21990232555647|4895975744905150713|2022-10-08 06:34:29.683
19791209300063|4895975744905150645|2022-10-08 16:52:16.444
15393162789435|4896257219881862365|2022-10-08 22:53:53.497
26388279066810|4896257219881861496|2022-10-09 04:30:13.534
2199023256210|4896257219881862554|2022-10-09 10:33:56.753
19791209300226|4896538694858572317|2022-10-10 06:54:08.949
26388279067423|4896538694858573544|2022-10-10 18:01:35.732
24189255811870|4896820169835284198|2022-10-11 15:13:45.358
26388279066896|4897101644811993666|2022-10-12 00:31:13.575
19791209300508|4897101644811994263|2022-10-12 01:24:09.111
24189255811533|4897101644811994091|2022-10-12 02:32:29.301
21990232555647|4897101644811993336|2022-10-12 05:36:03.004
24189255811204|4897101644811993346|2022-10-12 07:13:28.496
17592186044935|4897101644811994216|2022-10-12 13:55:07.484
13194139533372|4897383119788703852|2022-10-12 23:42:15.994
26388279067160|4897383119788704913|2022-10-13 05:55:19.755
19791209300432|4897383119788704750|2022-10-13 16:22:56.911
13194139533762|4897664594765415378|2022-10-14 00:00:28.716
646|4897664594765415812|2022-10-14 08:45:56.199
21990232556067|4897664594765415592|2022-10-14 10:14:16.521
2199023256210|4897664594765415833|2022-10-14 20:03:28.902
28587302322685|4897946069742126170|2022-10-15 02:51:29.079
26388279066896|4897946069742125633|2022-10-15 03:23:27.084
21990232555853|4897946069742125780|2022-10-15 06:25:25.433
19791209300696|4897946069742126670|2022-10-15 13:08:27.272
28587302322855|4897946069742126540|2022-10-15 17:23:23.92
26388279067072|4898227544718836684|2022-10-16 12:32:45.745
26388279067181|4898227544718836934|2022-10-16 14:14:00.38
15393162788906|4898227544718835792|2022-10-16 17:18:28.553
21990232555701|4898227544718836080|2022-10-16 18:39:37.573
28587302322699|4898509019695547504|2022-10-16 23:09:45.072
26388279066700|4898509019695546509|2022-10-17 05:06:49.435
19791209300008|4898509019695546445|2022-10-17 12:35:48.688
19791209300008|4898790494672257100|2022-10-17 23:19:49.895
26388279067086|4898790494672258028|2022-10-18 18:50:29.59
26388279066681|4899071969648967781|2022-10-19 04:22:12.175
13194139534021|4899071969648969241|2022-10-19 04:52:53.439
13194139534017|4899071969648969224|2022-10-19 13:46:06.884
10995116278131|4899353444625679153|2022-10-20 00:26:48.589
15393162789283|4899353444625679245|2022-10-20 02:13:47.129
28587302322699|4899353444625679474|2022-10-20 03:27:56.351
10995116278510|4899353444625680001|2022-10-20 08:53:02.858
729|4899353444625679952|2022-10-20 09:59:44.749
24189255811543|4899353444625679357|2022-10-20 21:47:29.609
26388279067233|4899634919602390323|2022-10-21 06:58:51.971
10995116278183|4899634919602389911|2022-10-21 11:19:26.378
28587302322889|4899634919602390560|2022-10-21 14:59:48.43
21990232555623|4899634919602389190|2022-10-21 18:19:28.223
28587302322700|4899634919602390132|2022-10-21 20:18:01.601
19791209300226|4899916394579100190|2022-10-22 03:39:50.009
13194139533515|4899916394579100064|2022-10-22 04:37:06.578
19791209300685|4900197869555811886|2022-10-22 23:09:54.179
26388279066958|4900197869555811031|2022-10-23 00:24:44.419
28587302322889|4900197869555811874|2022-10-23 01:21:53.404
4398046511504|4900197869555811176|2022-10-23 01:36:09.544
24189255811083|4900197869555810328|2022-10-23 03:32:32.394
26388279066737|4900197869555810520|2022-10-23 06:26:35.569
6597069767083|4900197869555811233|2022-10-23 09:27:58.116
19791209300324|4900479344532521738|2022-10-24 06:57:09.019
6597069766803|4900760819509231908|2022-10-25 01:50:20.422
6597069767083|4900760819509232547|2022-10-25 10:06:47.138
17592186045162|4900760819509233272|2022-10-25 10:13:19.594
19791209300337|4900760819509232430|2022-10-25 12:07:11.331
26388279066981|4901042294485943054|2022-10-26 01:42:04.19
21990232555659|4901042294485942546|2022-10-26 16:58:14.107
24189255811177|4901042294485942476|2022-10-26 21:57:11.807
26388279066949|4901323769462653633|2022-10-27 05:20:35.658
2199023255742|4901323769462653318|2022-10-27 10:30:22.097
6597069767043|4901323769462653778|2022-10-27 12:22:37.295
13194139534017|4901323769462654473|2022-10-27 22:33:59.761
19791209300630|4901605244439365026|2022-10-28 06:19:34.118
19791209300226|4901605244439364127|2022-10-28 06:46:23.417
28587302322657|4901605244439364629|2022-10-28 11:30:04.654
24189255811152|4901605244439363736|2022-10-28 14:22:16.447
15393162789558|4901886719416075761|2022-10-29 13:13:36.783
26388279067065|4901886719416075198|2022-10-29 15:56:20.054
26388279066955|4901886719416074961|2022-10-29 17:41:04.939
15393162789107|4902168194392785407|2022-10-30 00:01:46.138
26388279067127|4902168194392785996|2022-10-30 03:34:47.32
28587302322203|4902168194392784951|2022-10-30 04:44:33.123
28587302322699|4902168194392786035|2022-10-30 07:11:40.355
28587302322592|4902168194392785800|2022-10-30 08:48:42.724
24189255811466|4902168194392785758|2022-10-30 09:57:38.96
26388279066852|4902168194392785368|2022-10-30 10:47:17.123
15393162789311|4902449669369496522|2022-10-31 05:30:46.244
28587302322936|4902449669369497232|2022-10-31 19:08:23.667
24189255811803|4902731144346207828|2022-10-31 23:16:26.278
21990232555601|4902731144346206362|2022-11-01 06:33:26.859
28587302322451|4902731144346206797|2022-11-01 08:47:54.356
6597069766721|4902731144346206325|2022-11-01 09:23:20.412
28587302322425|4902731144346206731|2022-11-01 14:35:08.258
10995116278112|4902731144346206977|2022-11-01 16:21:29.254
28587302322858|4903012619322918354|2022-11-02 05:23:15.011
21990232555635|4903012619322917087|2022-11-02 09:29:22.797
24189255811414|4903012619322917615|2022-11-02 12:03:50.008
21990232556135|4903012619322918204|2022-11-02 12:51:55.578
28587302322496|4903294094299628217|2022-11-03 01:31:07.555
28587302322578|4903294094299628396|2022-11-03 16:09:12.859
28587302322855|4903575569276339661|2022-11-04 00:32:17.772
26388279067138|4903575569276339298|2022-11-04 10:08:08.141
28587302322700|4903857044253049974|2022-11-04 22:49:45.071
28587302322292|4903857044253049057|2022-11-05 06:41:51.166
13194139533486|4903857044253049178|2022-11-05 07:11:33.371
24189255811283|4903857044253049266|2022-11-05 13:35:43.933
2199023256030|4904138519229760526|2022-11-06 02:55:35.991
21990232556205|4904138519229760988|2022-11-06 07:52:36.61
28587302322858|4904138519229760979|2022-11-06 08:22:52.499
21990232555744|4904138519229759947|2022-11-06 10:53:15.746
28587302322203|4904138519229759545|2022-11-06 17:10:00.586
24189255811554|4904419994206471190|2022-11-07 03:24:54.164
28587302322445|4904419994206470717|2022-11-07 05:11:20.985
19791209300508|4904419994206471318|2022-11-07 17:53:48.221
24189255811256|4904701469183181172|2022-11-08 06:27:12.869
28587302322770|4904701469183182101|2022-11-08 14:44:13.06
26388279066627|4904982944159891460|2022-11-09 00:21:31.786
28587302322772|4904982944159892761|2022-11-09 03:37:46.465
26388279066958|4904982944159892184|2022-11-09 05:56:13.534
21990232556205|4904982944159892955|2022-11-09 07:35:44.128
21990232555944|4904982944159892380|2022-11-09 11:54:25.978
28587302322665|4904982944159892521|2022-11-09 14:20:17.008
28587302322770|4904982944159892755|2022-11-09 14:33:26.114
15393162789183|4904982944159892149|2022-11-09 18:23:38.431
24189255811261|4905264419136602496|2022-11-09 23:13:17.282
28587302322665|4905264419136603175|2022-11-09 23:58:59.49
26388279066730|4905264419136602320|2022-11-10 01:18:38.097
26388279067287|4905545894113314213|2022-11-10 23:59:29.36
2199023256249|4905545894113314297|2022-11-11 04:28:15.255
17592186044488|4905545894113312899|2022-11-11 13:56:37.776
21990232556020|4905545894113313861|2022-11-11 14:54:39.499
26388279066958|4905545894113313497|2022-11-11 16:51:21.165
28587302322515|4905545894113313508|2022-11-11 17:11:45.761
26388279067279|4905545894113314197|2022-11-11 18:55:43.214
4398046511672|4905545894113314009|2022-11-11 19:08:17.986
28587302322203|4905545894113312824|2022-11-11 20:39:28.214
28587302322284|4905827369090023634|2022-11-12 12:51:06.423
24189255811527|4905827369090024411|2022-11-12 18:13:42.067
26388279066810|4905827369090023799|2022-11-12 19:32:59.709
8796093022827|4906108844066735428|2022-11-13 00:00:13.842
10995116277978|4906108844066734524|2022-11-13 00:01:38.348
26388279067010|4906108844066734928|2022-11-13 08:00:30.956
17592186044431|4906108844066734111|2022-11-13 11:57:53.724
28587302322505|4906108844066734794|2022-11-13 14:29:26.076
21990232555744|4906108844066734540|2022-11-13 18:15:09.216
8796093022359|4906108844066734377|2022-11-13 20:37:33.151
19791209300651|4906108844066735574|2022-11-13 22:12:23.868
8796093022734|4906390319043445882|2022-11-14 00:29:42.194
26388279066767|4906390319043445019|2022-11-14 00:38:30.309
19791209300686|4906390319043446320|2022-11-14 01:25:32.112
15393162789558|4906390319043446258|2022-11-14 09:40:58.126
13194139533542|4906390319043445214|2022-11-14 10:25:31.625
24189255811686|4906390319043446075|2022-11-14 10:56:25.521
4398046511733|4906390319043446097|2022-11-14 14:55:53.958
28587302322515|4906390319043445478|2022-11-14 16:25:21.17
28587302322505|4906390319043445448|2022-11-14 18:33:18.593
28587302322505|4906390319043445449|2022-11-14 20:11:55.67
15393162789615|4906390319043446403|2022-11-14 20:26:53.379
8796093022693|4906671794020156444|2022-11-15 11:47:12.777
4398046511588|4906671794020156442|2022-11-15 19:03:07.164
24189255811870|4906671794020157159|2022-11-15 19:59:55.61
2199023256266|4906671794020156965|2022-11-15 22:12:45.184
19791209300428|4906671794020156391|2022-11-15 22:50:04.223
28587302322203|4906953268996866106|2022-11-16 00:43:34.391
10995116278101|4906953268996866795|2022-11-16 09:32:26.356
19791209300691|4906953268996867646|2022-11-16 12:59:48.937
24189255811767|4906953268996867573|2022-11-16 22:19:06.689
26388279066759|4907234743973576967|2022-11-17 12:05:57.898
28587302322457|4907234743973577306|2022-11-17 21:29:25.904
15393162789183|4907234743973577400|2022-11-17 22:42:54.49
28587302322578|4907516218950288237|2022-11-18 05:24:07.719
28587302322731|4907516218950288579|2022-11-18 19:27:24.617
2199023255560|4907516218950287375|2022-11-18 23:02:26.903
24189255811665|4907797693926999313|2022-11-19 00:42:29.042
28587302322425|4907797693926998538|2022-11-19 04:01:59.831
13194139533817|4907797693926999121|2022-11-19 09:31:43.819
28587302322411|4907797693926998510|2022-11-19 18:35:16.774
10995116278346|4907797693926999296|2022-11-19 19:57:34.038
28587302322689|4908079168903709793|2022-11-19 23:22:32.251
28587302322848|4908079168903710141|2022-11-20 00:08:58.334
10995116278547|4908079168903710414|2022-11-20 10:36:34.51
28587302322858|4908079168903710161|2022-11-20 11:06:34.538
21990232556018|4908079168903709762|2022-11-20 14:07:41.234
24189255811609|4908360643880420498|2022-11-21 00:37:00.576
24189255811767|4908360643880420851|2022-11-21 02:24:15.669
15393162789615|4908360643880420994|2022-11-21 07:55:06.249
26388279066851|4908360643880419798|2022-11-21 09:27:22.797
4398046511838|4908360643880420954|2022-11-21 09:48:12.807
13194139533907|4908360643880420632|2022-11-21 10:17:44.873
21990232555647|4908360643880419575|2022-11-21 11:57:28.162
8796093022526|4908360643880420017|2022-11-21 13:13:40.948
26388279066759|4908360643880419592|2022-11-21 13:34:44.19
2199023256262|4908360643880420890|2022-11-21 14:34:44.347
19791209300532|4908360643880420561|2022-11-21 17:24:42.598
21990232555688|4908360643880419664|2022-11-21 19:38:30.053
26388279067115|4908642118857131055|2022-11-21 23:08:13.385
17592186044441|4908642118857130034|2022-11-22 00:19:29.245
28587302322245|4908642118857130109|2022-11-22 01:59:36.833
28587302322489|4908642118857130659|2022-11-22 05:10:25.852
21990232556067|4908642118857131177|2022-11-22 05:37:20.707
28587302322731|4908642118857131202|2022-11-22 07:43:38.376
28587302322578|4908642118857130859|2022-11-22 09:32:07.706
26388279067421|4908642118857131749|2022-11-22 11:11:26.285
24189255811333|4908642118857130535|2022-11-22 21:16:08.257
28587302322936|4908923593833842321|2022-11-23 02:08:37.818
28587302322566|4908923593833841495|2022-11-23 02:28:04.895
4398046511240|4908923593833840909|2022-11-23 10:38:08.408
2199023255783|4908923593833841122|2022-11-23 13:02:33.396
17592186044441|4908923593833840692|2022-11-23 17:28:38.943
13194139533863|4908923593833841849|2022-11-23 18:44:17.313
26388279066709|4908923593833840804|2022-11-23 20:55:50.602
26388279067078|4908923593833841625|2022-11-23 21:16:13.687
28587302322445|4909205068810551867|2022-11-24 00:26:08.829
17592186044714|4909205068810551940|2022-11-24 03:08:53.269
26388279066981|4909205068810552077|2022-11-24 03:19:32.421
26388279066700|4909205068810551436|2022-11-24 04:02:20.948
28587302322663|4909205068810552354|2022-11-24 10:35:04.89
19791209300657|4909205068810552803|2022-11-24 13:01:36.08
28587302322889|4909205068810552865|2022-11-24 15:31:36.488
28587302322408|4909205068810551781|2022-11-24 21:27:43.719
21990232555796|4909486543787262545|2022-11-25 03:02:44.876
28587302322722|4909486543787263143|2022-11-25 09:45:53.945
28587302322181|4909486543787261963|2022-11-25 10:57:47.881
26388279066981|4909486543787262732|2022-11-25 13:42:38.747
13194139533489|4909486543787262307|2022-11-25 16:36:52.109
28587302322425|4909768018763973132|2022-11-26 04:20:43.449
28587302322275|4909768018763972794|2022-11-26 05:52:18.688
26388279066886|4909768018763973161|2022-11-26 09:42:53.007
21990232555555|4909768018763972678|2022-11-26 20:18:53.518
21990232556302|4910049493740684993|2022-11-27 04:25:16.536
28587302322505|4910049493740683975|2022-11-27 05:37:41.248
26388279067144|4910049493740684397|2022-11-27 07:11:28.63
28587302322451|4910049493740683851|2022-11-27 15:03:03.637
13194139534059|4910049493740684922|2022-11-27 21:07:10.447
19791209300175|4910049493740683688|2022-11-27 22:13:17.167
2199023256040|4910330968717394982|2022-11-28 00:38:41.936
19791209300379|4910330968717394812|2022-11-28 06:51:18.202
26388279066625|4910330968717393921|2022-11-28 13:34:36.703
30786325578421|4910330968717395437|2022-11-28 15:18:00.198
26388279066700|4910330968717394058|2022-11-28 21:46:21.543
21990232555740|4910612443694105025|2022-11-29 01:00:22.142
